node,betweenness_centrality,closeness_centrality,degree_centrality
matbenz 2 md tablet,4.422707264527638e-06,0.7177634576580095,0.030534351145038167
matbenz 3 tablet,1.052004745655686e-06,0.7050060737804488,0.030534351145038167
matiz plus tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mavdol tp tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
maxidol 50mg/ml injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
maxoflam-t 500mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
maxorest 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
mazolam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
mazolam p 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
mbc 140 tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mc pam 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
mcalm 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
mcalm 0.5mg/25mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mcalm forte 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mdd xr plus 100 tablet,8.174503195717589e-05,0.8284125910900759,0.0916030534351145
mdd xr plus 50 tablet,8.174503195717589e-05,0.8284125910900759,0.0916030534351145
mdet 10mg tablet,7.41249798400105e-07,0.55082671462111,0.030534351145038167
mdet 10mg tablet sr,7.41249798400105e-07,0.55082671462111,0.030534351145038167
mdet 20mg tablet sr,7.41249798400105e-07,0.55082671462111,0.030534351145038167
mdet 5mg tablet,7.41249798400105e-07,0.55082671462111,0.030534351145038167
mdt 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
meb c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
meb cz 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebaspa al tablet,0.0002337227612432122,0.878435433760854,0.07633587786259542
irritation,6.426858716629581e-09,0.3149098130067847,0.00036703982382088455
mebatox-c tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebaxide tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebecon 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebeford c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebenext spas 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
meberox plus 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebezon 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebinova-plus tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebleaf-c capsule,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebnorm plus 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebolic c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebrin az 135mg/0.25mg tablet,0.0002337227612432122,0.878435433760854,0.07633587786259542
mebver-c tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mebviz c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
medif cb 2.5mg/5mg/10mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
mediploz 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
mediploz 5mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
mediprex 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
medistat 0.5mg nasal spray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
medistat 0.5mg tablet,2.754452881630315e-05,0.8577985219758849,0.04580152671755725
medistat 1.25 nasal spray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
medizole 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
medizole p 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
medlor 2mg injection,2.434387856025367e-05,0.8697058127612588,0.04580152671755725
medlor 2mg tablet,4.422707264527638e-06,0.7177634576580095,0.030534351145038167
mednap 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
medol 100 sr tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
medol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
medol 200 cr tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
medol p 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
medol plus 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
medol-plus tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
medomol t 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
medtril 0.25 md tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
medtril 0.5 md tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
medtril plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
medzol 1mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
mega flexon tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
megacalm 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
megarest 10mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
megarest 5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
megzep 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melopra tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
meloprax 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
meloprax 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
meltaz 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
meltaz 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap 2mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap film,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap md 0.25 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
melzap md 0.5 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
mentolift plus 0.25 mg/50 mg tablet,7.472098343207906e-05,0.8639818224555356,0.09923664122137404
mephentine 15mg injection,0.00012034647670295245,0.4834495155421106,0.030534351145038167
systemic hypertension (high blood pressure),2.4100720187360926e-07,0.20118405751136484,0.0011011194714626537
cns stimulation,2.4100720187360926e-07,0.20118405751136484,0.0011011194714626537
mephentine 30mg injection,0.00012034647670295245,0.4834495155421106,0.030534351145038167
meridol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
meridol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
meridol d tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
meridol tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
meripose 1mg tablet,1.052004745655686e-06,0.7050060737804488,0.030534351145038167
meripose 2mg tablet,4.422707264527638e-06,0.7177634576580095,0.030534351145038167
meriproz 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
merital 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
merital 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
merital h 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
metazac 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
meth od 10mg tablet,7.41249798400105e-07,0.55082671462111,0.030534351145038167
meth od 20mg tablet,7.41249798400105e-07,0.55082671462111,0.030534351145038167
methmild 20mg tablet sr,7.41249798400105e-07,0.55082671462111,0.030534351145038167
meva-c capsule,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mevagress c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mevenz tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mevnik-c tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mezolam 5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
mezolam 7.5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
mezolam injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
mezolam nrx   7.5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
mgdol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
miben 1mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
mibs 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
miclo tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
miconit 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
microdep 2mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
microdep 5mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
midabet 1mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midacip 1.25 nasal spray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
midacip nasal spray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
midaspray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
midaspray 0.5mg nasal spray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
midazom 0.5 nasal spray,8.306783105763723e-05,0.622888775913687,0.03816793893129771
midfast 10mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midfast 5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midfix 10 injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midfix injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
midosed 5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midpraz 1mg/ml injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midzee 5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midzol 10mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
midzol 5mg injection,9.307647443867082e-05,0.9136631038197034,0.061068702290076333
miedol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
migvon lite 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
mindcure lt tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mindcure plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
minia-p 0.25mg/10mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
minizep 2 mg/25 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
miorest-plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mipo 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
mipo 100mg tablet sr,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
miradol 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
mirex 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mirip 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
mit s codeine syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
mits lintus codeinae syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
mizral c 0.25mg/10mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
mizral dz 2.5mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
mizral-c 20 tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
mobilio tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
mobiya 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
mobiya t 325mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
mobiza 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
modafil 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modafil 100mg tablet md,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modafil 200mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modafil 200mg tablet md,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modaheal 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modaheal 200mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modaking 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modal-p 500mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
modalert 100 tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modalert 200 tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modalift 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modalift 200mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modapro 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modapro 200mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modatec 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modatec 200mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modfil  100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modfil  200mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modgal 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
modnite 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modnite 200 tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modon 100 tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
modzolam 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
mofix 100mg tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
moldol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
molib spas tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
moludol 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
monazepam 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
monazepam 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
monopram-c tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
montokuf 15mg syrup,0.00013286811265432976,0.9267165308009077,0.061068702290076333
montokuf plus 15mg syrup,0.00013286811265432976,0.9267165308009077,0.061068702290076333
moodilin plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
moodrise 200 tablet,3.5279823182101205e-05,0.7998114165518242,0.07633587786259542
morcon tablet,9.597286009123102e-05,0.9205275899490776,0.061068702290076333
morcontin 10mg tablet,9.597286009123102e-05,0.9205275899490776,0.061068702290076333
morcontin 30mg tablet cr,9.597286009123102e-05,0.9205275899490776,0.061068702290076333
morecalm 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
mornfresh 6.25mg tablet sr,2.013277755628682e-05,0.83925717330086,0.0916030534351145
morphitroy 10mg tablet,9.597286009123102e-05,0.9205275899490776,0.061068702290076333
mortadol 500 mg/50 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
motal plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
motram p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
movarest 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
movon pt tablet,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
mozepam 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
mph plus 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
mruexa plus tablet cr,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mudrest tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
multipram cz 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mutrans 10mcg/hr transdermal patch,8.520906273433554e-05,0.9762726870296592,0.03816793893129771
mutrans 20mcg/hr transdermal patch,8.520906273433554e-05,0.9762726870296592,0.03816793893129771
mutrans 5mcg/hr transdermal patch,8.520906273433554e-05,0.9762726870296592,0.03816793893129771
mycloz 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
mycloz plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mycloz-lite tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
mycolon c 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
mydol 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
myoz dol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
mysoline 250 tablet,0.00014722957434561064,0.9320429380441214,0.07633587786259542
mytrip cd 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
mytrip h 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
mytrip plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
n t dip plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
n tra 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
n tra 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
n-pam 5 tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
naaz 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naaz plus 0.5 mg/20 mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nalp 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nanax plus 10 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nanax plus 5 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nap 100mg suspension,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nap 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nap 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
narcodol tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
narcogin forte tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
naza 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naza 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naza-es 0.25mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
naze 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naze 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naze 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naze 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
naze 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nazee 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nazee 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nazipam plus 0.5mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
neclodyl syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
nedee 2.5mg/5mg/10mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
nelpram ls 0.25mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nelpram plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
neltrip forte 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
neltrip plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
nempram plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
neolol beta 20 tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
neolore 4mg injection,0.00013510431941593808,0.9168537457387544,0.04580152671755725
injection site pain,6.426858716629581e-08,0.32439343144496846,0.0007340796476417691
neomesmar 5mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
neopam 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
neopam 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
neopam 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
neopam p 0.5mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
neopam s 0.50mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
neosert plus 0.5mg/25mg tablet sr,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nervitrin 25 tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
netaclin 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
netaclin 20mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
netaclin 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
netileep 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
netileep 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
netrest 0.25mg/20mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
netril beta 0.5mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
netrox 20mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nettram 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nettram 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nettram p 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
neulora 1mg tablet,1.052004745655686e-06,0.7050060737804488,0.030534351145038167
neulora 2mg tablet,4.422707264527638e-06,0.7177634576580095,0.030534351145038167
neulora 4mg injection,0.00013510431941593808,0.9168537457387544,0.04580152671755725
neupram plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
neurex 2.5 mg/20 mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
neurocalm 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
neuropax 2.5 mg/20 mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
neutram 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
neutram 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
neutram p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
new tossex syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
newcita lite 0.25mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
newcita mini 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
newcita plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexapam forte tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexapam lite tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexapam ls tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexdol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nexdol p 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
nexipra-plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexito forte 20 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexito forte tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexito ls tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexito plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexjoy plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexlpra 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nexlpra 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nexlpra 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nexlpra s 0.50mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexpram cl 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexsys 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexsys ls 0.25mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nextram 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nextril 100mg tablet,8.28164989243937e-06,0.7093599228047603,0.03816793893129771
nextril 50 tablet,8.28164989243937e-06,0.7093599228047603,0.03816793893129771
nextrip c 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
nextrip c 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
nexvenla od plus tablet,8.174503195717589e-05,0.8284125910900759,0.0916030534351145
nexzan plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nexzap 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nexzap 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nexzap 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
niavet 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
niavet 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nicare 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nicare 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nicodol plus 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
nicozocin 30mg injection,8.787490928961126e-05,0.9510133678309616,0.061068702290076333
nictram-plus tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
nidra 5mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
nigap 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nigap 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nigopram plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nikodol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nilam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nimdol t 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nimodex tablet,7.875997926536431e-05,0.8002757819870818,0.04580152671755725
nindia 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nindia 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nindra 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nindra 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nindral 15mg capsule,4.987690513640879e-05,0.9167013051791504,0.030534351145038167
nindral 5mg tablet,4.987690513640879e-05,0.9167013051791504,0.030534351145038167
